request_id,mode,rank,score,hit_category,hit_source,hit_id,snippet,highlight
13,knn,8,0.8498621,swimming,10.1177_1941738110377611.pdf,5483,"Scott A. Heinlein, PT,  and Andrew J. Cosgarea, MD Context: Competitive swimming has become an increasingly popular spor",
13,knn,9,0.8490997,swimming,90282-sink-or-swim-clinical-objective-tests-and-measures-associated-with-shoulder-pain-in-swimmers-of-varied-age-levels-of-competition-a-systematic-revi.pdf,5181,"Shoulder pain in swimmers has consistently been noted to interfere with swimming training and competition. In 1993, Mc M",
13,knn,10,0.84568775,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5406,Musculoskeletal pain caused by heavy training from swimming is very common. Proper swimming techniques can prevent injur,
13,hybrid,1,24.340271,swimming,10.1177_1941738114527056.pdf,4810,"Stroke errors are potential risk factors for shoulder pain in competitive swimmers. 4,8,14,15 Swimmers are subject to sh","<em>Stroke</em> errors are potential risk factors for <em>shoulder</em> <em>pain</em> <em>in</em> competitive <em>swimmers</em>. 4,8,14,15 <em>Swimmers</em>"
13,hybrid,2,23.37177,badminton,Common Badminton Injuries and Their Preventions.pdf,390,' essential s It make that symptoms elbow badminton include: injuries EXPLORE ARTICLES BY BODY PARTS EXPLORE ARTICLES BY,' essential s <em>It</em> <em>make</em> that symptoms elbow badminton include: injuries EXPLORE ARTICLES BY BODY PARTS
13,hybrid,3,22.008171,swimming,ijspt-10-712.pdf,4654,"To familiarize the clinician with the swimming culture, a vocabulary of common terminology has been The criterion to beg",free <em>in</em> the <em>shoulder</em> complex <em>and</em> 2) full active extension <em>and</em> external rotation of the glenohumeral
13,hybrid,4,21.11945,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5399,"Studies have shown that shoulder injuries are inevitable in elite performance, regardless of young or adult swimmers (Ka","Studies have shown that <em>shoulder</em> injuries are inevitable <em>in</em> elite performance, regardless of young <em>or</em>"
13,hybrid,5,21.09756,swimming,10.1177_1941738112442132.pdf,4348,Musculoskeletal overuse injuries are a common source of pain in competitive swimmers. Correct stroke technique may help ,Musculoskeletal overuse injuries are a common source of <em>pain</em> <em>in</em> competitive <em>swimmers</em>.
13,hybrid,6,21.016968,badminton,Common Badminton Injuries and Their Preventions.pdf,388,- What are the common injuries in badminton and how can they be prevented? - Badminton Injury Prevention &amp; Rehabilit,- <em>What</em> are the common injuries <em>in</em> badminton <em>and</em> <em>how</em> <em>can</em> they be prevented?
13,hybrid,7,20.50411,swimming,s40798-016-0051-2.pdf,5519,Shoulder Rehabilitation Changes in training practices and improved research allow healthcare providers to manage shoulde,<em>Shoulder</em> Rehabilitation Changes <em>in</em> training practices <em>and</em> improved research allow healthcare providers
13,hybrid,8,20.353197,swimming,90282-sink-or-swim-clinical-objective-tests-and-measures-associated-with-shoulder-pain-in-swimmers-of-varied-age-levels-of-competition-a-systematic-revi.pdf,5182,"In order to provide appropriate rehabilitation, knowledge of the factors associated with shoulder pain and injury is imp","Extrinsic variables include number of years of swum 4,8 prior history of <em>shoulder</em> <em>pain</em> <em>or</em> injury, 3,9,10"
13,hybrid,9,20.199955,running,Patellofemoral Pain Syndrome (PFPS)_ Symptoms & Treatment.pdf,2187,"PFPS usually gets worse over time if it's not diagnosed and treated. On top of increasing pain, untreated PFPS may incre",PFPS usually gets <em>worse</em> over time if it's not diagnosed <em>and</em> treated.
13,hybrid,10,19.817799,swimming,s40798-016-0051-2.pdf,5516,<!-- image --> aware of physiologic stressors and biomechanics during the swim stroke similar to how we have come to und,-- image --> aware of physiologic stressors <em>and</em> biomechanics during the swim <em>stroke</em> similar to <em>how</em> we
14,knn,1,0.85277164,swimming,s40798-016-0051-2.pdf,5518,Knee Up to 75 % of breaststrokers report medial knee pain . Medial knee pain can occur from strain on the medial collate,
14,knn,2,0.8516705,swimming,applsci-15-01643.pdf,4389,"Freestyle (commonly known as 'crawl') and butterfly strokes pose the highest injury risks among swimming styles, primari",
14,knn,3,0.84446967,swimming,Swimming Overuse Injuries - Physiopedia.pdf,5061,"Knee pain figures range from 34% to 86% for a single knee episode, being highest in breaststrokers, <!-- image --> Knee ",
14,knn,4,0.842271,swimming,applsci-15-01643.pdf,4417,"While the shoulder remains the most injured region among swimmers, this review also underscores the knee and lumbar spin",
14,knn,5,0.8344657,swimming,10.1177_1941738112442132.pdf,4336,"Biomechanical factors affecting knee injuries . Like most swimming pathology, overuse is the primary factor in causing B",
14,knn,6,0.8321505,swimming,fspor-07-1509081.pdf,4970,"Artistic swimmers train their cardiorespiratory capacity by swimming mainly in freestyle, which adds to the repetition o",
14,knn,7,0.82839644,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5393,Swimming is a unlike sport that mix upper and lower extremity strength exercises with aerobic energy training in a weigh,
14,knn,8,0.8247638,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5405,In swimmers most common injuries are ocur in shoulder and the second one is happend in knee joint. The prevalence of kne,
14,knn,9,0.8222101,swimming,10.1177_1941738112442132.pdf,4337,"The flutter kick in freestyle swimming requires repetitive quadriceps contraction, which may result in patellofemoral ov",
14,knn,10,0.8167603,swimming,Swimming Overuse Injuries - Physiopedia.pdf,5059,<!-- image --> - Hyperextension of the lumbar spine during freestyle and butterfly - poor kick technique - stress fractu,
14,hybrid,1,25.024616,badminton,Common Badminton Injuries and Their Preventions.pdf,397,"off-loading, ankle and hip forearms flexors, avoid to and braces shoulders and 2 1 for back upper - and a 3:1 maintain c","off-loading, ankle <em>and</em> hip forearms flexors, avoid to <em>and</em> braces shoulders <em>and</em> 2 1 for <em>back</em> upper - <em>and</em>"
14,hybrid,2,24.58179,badminton,Common Badminton Injuries and Their Preventions.pdf,398,"badminton in Managing is played hand bad Rest, Ice, habits that Compress, are <!-- image --> Chronic and harder Elevate)",-- image --> Chronic <em>and</em> harder Elevate) it <em>what</em> to is easy to recover from <em>do</em> at home <em>Protect</em>: <em>The</em> <em>help</em>
14,hybrid,3,21.620964,swimming,10.1177_1941738110377611.pdf,5495,"The arm motion in the breaststroke initially resembles the beginning pull of a butterfly stroke. However, the breaststro","However, <em>the</em> <em>breaststroke</em> pull does not continue with <em>the</em> forearms passing under <em>the</em> <em>body</em> to <em>the</em> level"
14,hybrid,4,20.62401,swimming,applsci-15-01643.pdf,4417,"While the shoulder remains the most injured region among swimmers, this review also underscores the knee and lumbar spin",<em>and</em> valgus stresses <em>on</em> <em>the</em> knee joint .
14,hybrid,5,20.061722,swimming,cdc_225955_DS1.pdf,5291,"Interestingly, stroke specialties other than freestyle were associated with a higher risk for injury. However, our cohor",to particular <em>body</em> <em>parts</em>.
14,hybrid,6,19.669552,swimming,Swimming Overuse Injuries - Physiopedia.pdf,5059,<!-- image --> - Hyperextension of the lumbar spine during freestyle and butterfly - poor kick technique - stress fractu,-- image --> - Hyperextension of <em>the</em> lumbar spine during <em>freestyle</em> <em>and</em> butterfly - poor kick technique
14,hybrid,7,19.385996,running,running-injuries-how-to-prevent-and-overcome.pdf,2532,"At the end of the chapter, the authors underline once more the importance of the psychological aspect: 'Indeed, it is po",In this approach <em>the</em> caregiver needs to understand <em>the</em> patient's psyche <em>and</em> <em>why</em> <em>the</em> patient came to have
14,hybrid,8,19.349007,swimming,"BEAR Implant Comeback Story_ Kyle, Swimming _ Miach Orthopaedics.pdf",4551,Dr. Keyes: When it comes to clinical decision making on when to do a restoration with the BEAR Implant versus choosing A,Keyes: When it comes to clinical decision making <em>on</em> when to <em>do</em> a restoration with <em>the</em> BEAR Implant versus
14,hybrid,9,18.669666,swimming,35 Tips from 35 Swim Coaches.pdf,5999,"For budding swimmers who struggle to do legal breaststroke kick, put flip flop sandals on their feet and have them kick.","For budding swimmers who struggle to <em>do</em> legal <em>breaststroke</em> kick, <em>put</em> flip flop sandals <em>on</em> their feet"
14,hybrid,10,18.646381,badminton,applsci-14-05194.pdf,222,"Badminton involves singles and doubles matches characterized by jumps, lunges, rapid directional changes, and swift arm ",", <em>and</em> swift arm movements, which frequently lead to injuries across various <em>body</em> <em>parts</em> ."
15,knn,1,0.8637532,swimming,s40798-016-0051-2.pdf,5521,Focused Strengthening Exercises Dryland training has been an important part of strengthening programs among swimmers at ,
15,knn,2,0.8635115,swimming,ijspt-10-712.pdf,4646,Forty to ninety-one percent of age group through masters' level swimmers report shoulder pain at some point during their,
15,knn,3,0.8524905,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5402,"90 percent of swimming performance originates from the upper extremity, and almost all of these injuries occur in the sh",
15,knn,4,0.8507178,swimming,Shoulder Exercises for Swimmers _ U.S. Masters Swimming.pdf,4486,"Many swimmers have missed some amount of time away from the water due to some type of shoulder injury, either minor or s",
15,knn,5,0.84881425,swimming,s40798-016-0051-2.pdf,5522,"Return to Swimming after Injury If the treatment program results in removing the swimmer from the water, then a careful ",
15,knn,6,0.8485292,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5400,"In addition it is very important to strengthen the shoulder area with rotator cuff exercises (Wanivenhaus et. al., 2012)",
15,knn,7,0.8466141,swimming,Return-to-Swimming-Protocol.pdf,4763,Functional training to include core and lower extremity strengthening PHASE FOUR: week 6 - return to swimming a Progress,
15,knn,8,0.8442693,swimming,ijspt-10-712.pdf,4648,"Swimming specific rehabilitation traditionally focuses on scapular stabilization, 20 core body strength, neuromuscular r",
15,knn,9,0.8433033,swimming,90282-sink-or-swim-clinical-objective-tests-and-measures-associated-with-shoulder-pain-in-swimmers-of-varied-age-levels-of-competition-a-systematic-revi.pdf,5181,"Shoulder pain in swimmers has consistently been noted to interfere with swimming training and competition. In 1993, Mc M",
15,knn,10,0.8419085,swimming,10.1177_1941738112442132.pdf,4346,"As soon as the athlete experiences increased pain, warm-up should be long and slow prior to training with intensity, dis",
15,hybrid,1,25.460508,soccer,The Best Soccer Prehab Exercises For Injury Prevention.pdf,3483,Muscle and tendon injuries are much more common in soccer compared to bone contusions and fractures or joint and ligamen,Muscle and tendon <em>injuries</em> <em>are</em> much more common in soccer compared to bone contusions and fractures <em>or</em>
15,hybrid,2,23.259396,swimming,Swimming Overuse Injuries - Physiopedia.pdf,5053,"Swimming is a great sport enjoyed by all age groups at all levels of ability. It is a unique sport,in that it combines u",<em>Swimmers</em> <em>are</em> unfortunately prone to <em>injuries</em>.
15,hybrid,3,21.602022,swimming,"BEAR Implant Comeback Story_ Kyle, Swimming _ Miach Orthopaedics.pdf",4552,"Kyle: At first, rehab was really hard, especially because I didn't expect it to be as difficult as it was. I didn't know",<em>for</em> me.
15,hybrid,4,21.385181,swimming,s40798-016-0051-2.pdf,5521,Focused Strengthening Exercises Dryland training has been an important part of strengthening programs among swimmers at ,Focused <em>Strengthening</em> <em>Exercises</em> Dryland training has been an important part of <em>strengthening</em> programs
15,hybrid,5,21.096535,badminton,Common Badminton Injuries and Their Preventions.pdf,392,"your (RSI) (also wrist, RSIs are known knee, extremely gradually ' and don like ankle, as RSIs) shoulder common badminto","your (RSI) (also wrist, RSIs <em>are</em> known knee, extremely gradually ' and don like ankle, as RSIs) <em>shoulder</em>"
15,hybrid,6,20.713327,swimming,10.1177_1941738112442132.pdf,4348,Musculoskeletal overuse injuries are a common source of pain in competitive swimmers. Correct stroke technique may help ,Musculoskeletal overuse <em>injuries</em> <em>are</em> a common source of pain in competitive <em>swimmers</em>.
15,hybrid,7,20.493652,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5399,"Studies have shown that shoulder injuries are inevitable in elite performance, regardless of young or adult swimmers (Ka","Studies have shown that <em>shoulder</em> <em>injuries</em> <em>are</em> inevitable in elite performance, regardless of young <em>or</em>"
15,hybrid,8,20.3965,swimming,s40798-016-0051-2.pdf,5518,Knee Up to 75 % of breaststrokers report medial knee pain . Medial knee pain can occur from strain on the medial collate,"Medial knee pain can occur <em>from</em> strain on <em>the</em> medial collateral ligament, irritation of a medial plica"
15,hybrid,9,20.307562,badminton,Common Badminton Injuries and Their Preventions.pdf,398,"badminton in Managing is played hand bad Rest, Ice, habits that Compress, are <!-- image --> Chronic and harder Elevate)","badminton in Managing is played hand bad Rest, Ice, habits that Compress, <em>are</em> <!"
15,hybrid,10,20.272026,badminton,Common Badminton Injuries and Their Preventions.pdf,399,include: exercises Mobility to improve exercises Flexibility exercises Cross-training to prevent Education on warming Wh,include: <em>exercises</em> Mobility to improve <em>exercises</em> Flexibility <em>exercises</em> Cross-training to prevent Education
16,knn,1,0.8817274,swimming,applsci-15-01643.pdf,4414,"The increased injury risk in female swimmers is influenced by multiple factors, including biomechanics, training load, a",
16,knn,2,0.86060685,swimming,applsci-15-01643.pdf,4413,"The primary finding of this review is the higher incidence of injuries in female swimmers compared to male swimmers, wit",
16,knn,3,0.8534656,swimming,applsci-15-01643.pdf,4386,"Abstract: Swimming is a widely practiced sport with significant physical demands, placing athletes at a considerable ris",
16,knn,4,0.8462181,swimming,nihms-1864697.pdf,4998,This study reveals elevated injury rates among adolescent female swimmers and divers compared to their male counterparts,
16,knn,5,0.83919513,swimming,cdc_225955_DS1.pdf,5293,"In summary, we found interesting injury information regarding a previously poorly understood group: collegiate swimmers.",
16,knn,6,0.8385417,swimming,10.1177_1941738112442132.pdf,4327,"Florian Wanivenhaus, MD, Alice J. S. Fox, MSc, Salma Chaudhury, MD Ph D, and Scott A. Rodeo, MD Context: Competitive swi",
16,knn,7,0.8379502,swimming,cdc_225955_DS1.pdf,5289,"Not surprisingly, practice was the most common activity that led to injury, accounting for nearly 60% of injuries. Appro",
16,knn,8,0.8335631,swimming,s40798-016-0051-2.pdf,5546,"Swimming continues to draw athletes of all ages and competition levels. Traditionally, long hours and frequent practice ",
16,knn,9,0.83004797,swimming,applsci-15-01643.pdf,4420,"This review underscores the high prevalence of injuries in swimmers, with the shoulder being the most frequently affecte",
16,knn,10,0.82852876,swimming,s40798-016-0051-2.pdf,5503,- /C15 Swimming training often consists of frequent weekly practice sessions with long hours. - /C15 Musculoskeletal ove,
16,hybrid,1,27.358486,swimming,35 Tips from 35 Swim Coaches.pdf,6014,I swam in the 60s and coached since 1971 and still going strong at 66. The one thing that I always try to do is learn wh,"The one thing <em>that</em> I always try <em>to</em> <em>do</em> is learn <em>what</em> the latest trends, coaching approaches <em>and</em> technological"
16,hybrid,2,25.744392,running,running - How do I overcome this muscle _ knee pain_ - Physical Fitness Stack Exchange.pdf,2092,"I need some advice on actions to take from here. I want to get in better shape, but my shins/knees seem like they just c","I want <em>to</em> <em>get</em> <em>in</em> better shape, but my shins/knees seem like <em>they</em> just can't keep up right now."
16,hybrid,3,25.177782,swimming,35 Tips from 35 Swim Coaches.pdf,6015,Have your age group swimmers wear socks when they are learning backstroke kick. they should try to kick their socks off ,Have your age group <em>swimmers</em> wear socks when <em>they</em> are learning backstroke kick. <em>they</em> should try <em>to</em> kick
16,hybrid,4,24.61413,running,Knee pain and other running injuries - NHS.pdf,2151,"Running injuries can affect anyone, from experienced runners who push themselves hard, to beginners whose muscles are no","Running injuries <em>can</em> affect anyone, from experienced runners who push themselves hard, <em>to</em> beginners whose"
16,hybrid,5,23.66142,badminton,KNEE_JOINT_REHABILITATION_IN_BADMINTON_ATHLETES.pdf,450,Figure 1. Knee joint injuries of badminton players. <!-- image --> Figure 2. Technical reasons of badminton players' kne,"It <em>can</em> be seen from the data <em>that</em> among the 64 players, 3 players were <em>injured</em> during forehand serve,"
16,hybrid,6,23.302307,swimming,35 Tips from 35 Swim Coaches.pdf,6017,Many years ago there were a lot of different rules. In backstroke you could stand on the gutter when you started. It was,It was easy <em>to</em> really launch yourself into the air <em>and</em> still <em>get</em> into streamline before you entered the
16,hybrid,7,23.29757,soccer,How to prevent common exercise injuries.pdf,4101,"As just mentioned, fatigue is a major risk factor for injury. Sleep deprivation is an almost universally underestimated ","As just mentioned, fatigue is a major <em>risk</em> factor for injury."
16,hybrid,8,23.006691,running,The Path to Healing From A Running Injury _ Injinji®.pdf,2114,"My history with injury goes way back to junior high. When I started track, I was in and out of physical therapy (PT), as","<em>They</em> ordered tests <em>and</em> told me nothing was wrong, <em>and</em> therefore there was no plan except <em>to</em> <em>get</em> a second"
16,hybrid,9,22.192522,soccer,How to prevent common exercise injuries.pdf,4106,"Don't underestimate the importance of prevention ... after you've already been injured! After an injury, you should doub",The <em>risk</em> of re -injury <em>and</em> collateral injury is a significant factor <em>in</em> many cases of chronic pain.
16,hybrid,10,21.672176,swimming,applsci-15-01643.pdf,4414,"The increased injury risk in female swimmers is influenced by multiple factors, including biomechanics, training load, a","The increased injury <em>risk</em> <em>in</em> <em>female</em> <em>swimmers</em> is influenced by multiple factors, including biomechanics"
