request_id,mode,rank,score,hit_category,hit_source,hit_id,snippet,highlight
12,hybrid,8,0.79324245,soccer,ijerph-19-13237.pdf,3798,"For the number of accelerations in training, the greatest risk of contact injury occurs when there is an ACWR (1:4) &gt;","For the number <em>of</em> accelerations in <em>training</em>, the greatest <em>risk</em> <em>of</em> contact <em>injury</em> occurs when there is"
12,hybrid,9,0.79300547,soccer,sports-12-00134-v2.pdf,3066,"In our case, being aware that the sprint can have risky and adverse e ff ects if we measure retrospectively, we must try",", we must try to know why it happened and <em>how</em> this information <em>can</em> serve us in the future ."
12,hybrid,10,0.7906526,soccer,ijerph-19-13237.pdf,3782,"| Author, Time | Participants | Follow-Up | Injury Definition | Results | |-------------------------|-------------------","| Author, Time | Participants | Follow-Up | <em>Injury</em> Definition | Results | |-------------------------|"
13,knn,1,0.8653637,swimming,s40798-016-0051-2.pdf,5519,Shoulder Rehabilitation Changes in training practices and improved research allow healthcare providers to manage shoulde,
13,knn,2,0.8597897,swimming,10.1177_1941738110377611.pdf,5484,Keywords: swimmer's shoulder; swim strokes; biomechanics C ompetitive swimming has become an increasingly popular sport ,
13,knn,3,0.8591524,swimming,s40798-016-0051-2.pdf,5515,Swimmers often do weight lifting and other ' dryland training ' as part of their training program. Acute musculoskeletal,
13,knn,4,0.8538188,swimming,10.1177_1941738110377611.pdf,5499,The painful swimmer's shoulder should be considered in the context of the entire kinetic chain. This approach allows ide,
13,knn,5,0.85334015,swimming,10.1177_1941738112442132.pdf,4348,Musculoskeletal overuse injuries are a common source of pain in competitive swimmers. Correct stroke technique may help ,
13,knn,6,0.85235524,swimming,s40798-016-0051-2.pdf,5516,<!-- image --> aware of physiologic stressors and biomechanics during the swim stroke similar to how we have come to und,
13,knn,7,0.85113627,swimming,10.1177_1941738114527056.pdf,4810,"Stroke errors are potential risk factors for shoulder pain in competitive swimmers. 4,8,14,15 Swimmers are subject to sh",
13,knn,8,0.8498621,swimming,10.1177_1941738110377611.pdf,5483,"Scott A. Heinlein, PT,  and Andrew J. Cosgarea, MD Context: Competitive swimming has become an increasingly popular spor",
13,knn,9,0.8490997,swimming,90282-sink-or-swim-clinical-objective-tests-and-measures-associated-with-shoulder-pain-in-swimmers-of-varied-age-levels-of-competition-a-systematic-revi.pdf,5181,"Shoulder pain in swimmers has consistently been noted to interfere with swimming training and competition. In 1993, Mc M",
13,knn,10,0.84568775,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5406,Musculoskeletal pain caused by heavy training from swimming is very common. Proper swimming techniques can prevent injur,
13,hybrid,1,24.340273,swimming,10.1177_1941738114527056.pdf,4810,"Stroke errors are potential risk factors for shoulder pain in competitive swimmers. 4,8,14,15 Swimmers are subject to sh","<em>Stroke</em> errors are potential risk factors for <em>shoulder</em> <em>pain</em> <em>in</em> competitive <em>swimmers</em>. 4,8,14,15 <em>Swimmers</em>"
13,hybrid,2,22.008171,swimming,ijspt-10-712.pdf,4654,"To familiarize the clinician with the swimming culture, a vocabulary of common terminology has been The criterion to beg",free <em>in</em> the <em>shoulder</em> complex <em>and</em> 2) full active extension <em>and</em> external rotation of the glenohumeral
13,hybrid,3,21.11945,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5399,"Studies have shown that shoulder injuries are inevitable in elite performance, regardless of young or adult swimmers (Ka","Studies have shown that <em>shoulder</em> injuries are inevitable <em>in</em> elite performance, regardless of young <em>or</em>"
13,hybrid,4,21.09756,swimming,10.1177_1941738112442132.pdf,4348,Musculoskeletal overuse injuries are a common source of pain in competitive swimmers. Correct stroke technique may help ,Musculoskeletal overuse injuries are a common source of <em>pain</em> <em>in</em> competitive <em>swimmers</em>.
13,hybrid,5,20.504112,swimming,s40798-016-0051-2.pdf,5519,Shoulder Rehabilitation Changes in training practices and improved research allow healthcare providers to manage shoulde,<em>Shoulder</em> Rehabilitation Changes <em>in</em> training practices <em>and</em> improved research allow healthcare providers
13,hybrid,6,20.353197,swimming,90282-sink-or-swim-clinical-objective-tests-and-measures-associated-with-shoulder-pain-in-swimmers-of-varied-age-levels-of-competition-a-systematic-revi.pdf,5182,"In order to provide appropriate rehabilitation, knowledge of the factors associated with shoulder pain and injury is imp","Extrinsic variables include number of years of swum 4,8 prior history of <em>shoulder</em> <em>pain</em> <em>or</em> injury, 3,9,10"
13,hybrid,7,19.817799,swimming,s40798-016-0051-2.pdf,5516,<!-- image --> aware of physiologic stressors and biomechanics during the swim stroke similar to how we have come to und,-- image --> aware of physiologic stressors <em>and</em> biomechanics during the swim <em>stroke</em> similar to <em>how</em> we
13,hybrid,8,19.420887,swimming,10.1177_1941738112442132.pdf,4331,A characteristic position for subacromial impingement is forward flexion and internal rotation of the glenohumeral joint,"the <em>shoulder</em> joint, causing elevation of the humeral head <em>and</em> subsequent impingement. 50 The hyperextension"
13,hybrid,9,19.412807,swimming,ijspt-10-712.pdf,4644,A large percentage of swimmers report shoulder pain during their swimming career. Shoulder pain in swimmers has been att,A large percentage of <em>swimmers</em> report <em>shoulder</em> <em>pain</em> during their swimming career.
13,hybrid,10,18.687712,swimming,10.1177_1941738110377611.pdf,5499,The painful swimmer's shoulder should be considered in the context of the entire kinetic chain. This approach allows ide,"dysfunction, <em>pain</em>, <em>or</em> injury."
14,knn,1,0.85277164,swimming,s40798-016-0051-2.pdf,5518,Knee Up to 75 % of breaststrokers report medial knee pain . Medial knee pain can occur from strain on the medial collate,
14,knn,2,0.8516705,swimming,applsci-15-01643.pdf,4389,"Freestyle (commonly known as 'crawl') and butterfly strokes pose the highest injury risks among swimming styles, primari",
14,knn,3,0.84446967,swimming,Swimming Overuse Injuries - Physiopedia.pdf,5061,"Knee pain figures range from 34% to 86% for a single knee episode, being highest in breaststrokers, <!-- image --> Knee ",
14,knn,4,0.842271,swimming,applsci-15-01643.pdf,4417,"While the shoulder remains the most injured region among swimmers, this review also underscores the knee and lumbar spin",
14,knn,5,0.8344657,swimming,10.1177_1941738112442132.pdf,4336,"Biomechanical factors affecting knee injuries . Like most swimming pathology, overuse is the primary factor in causing B",
14,knn,6,0.8321505,swimming,fspor-07-1509081.pdf,4970,"Artistic swimmers train their cardiorespiratory capacity by swimming mainly in freestyle, which adds to the repetition o",
14,knn,7,0.82839644,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5393,Swimming is a unlike sport that mix upper and lower extremity strength exercises with aerobic energy training in a weigh,
14,knn,8,0.8247638,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5405,In swimmers most common injuries are ocur in shoulder and the second one is happend in knee joint. The prevalence of kne,
14,knn,9,0.8222101,swimming,10.1177_1941738112442132.pdf,4337,"The flutter kick in freestyle swimming requires repetitive quadriceps contraction, which may result in patellofemoral ov",
14,knn,10,0.8167603,swimming,Swimming Overuse Injuries - Physiopedia.pdf,5059,<!-- image --> - Hyperextension of the lumbar spine during freestyle and butterfly - poor kick technique - stress fractu,
14,hybrid,1,21.620964,swimming,10.1177_1941738110377611.pdf,5495,"The arm motion in the breaststroke initially resembles the beginning pull of a butterfly stroke. However, the breaststro","However, <em>the</em> <em>breaststroke</em> pull does not continue with <em>the</em> forearms passing under <em>the</em> <em>body</em> to <em>the</em> level"
14,hybrid,2,20.62401,swimming,applsci-15-01643.pdf,4417,"While the shoulder remains the most injured region among swimmers, this review also underscores the knee and lumbar spin",<em>and</em> valgus stresses <em>on</em> <em>the</em> knee joint .
14,hybrid,3,20.061722,swimming,cdc_225955_DS1.pdf,5291,"Interestingly, stroke specialties other than freestyle were associated with a higher risk for injury. However, our cohor",to particular <em>body</em> <em>parts</em>.
14,hybrid,4,19.669552,swimming,Swimming Overuse Injuries - Physiopedia.pdf,5059,<!-- image --> - Hyperextension of the lumbar spine during freestyle and butterfly - poor kick technique - stress fractu,-- image --> - Hyperextension of <em>the</em> lumbar spine during <em>freestyle</em> <em>and</em> butterfly - poor kick technique
14,hybrid,5,19.349007,swimming,"BEAR Implant Comeback Story_ Kyle, Swimming _ Miach Orthopaedics.pdf",4551,Dr. Keyes: When it comes to clinical decision making on when to do a restoration with the BEAR Implant versus choosing A,Keyes: When it comes to clinical decision making <em>on</em> when to <em>do</em> a restoration with <em>the</em> BEAR Implant versus
14,hybrid,6,18.669666,swimming,35 Tips from 35 Swim Coaches.pdf,5999,"For budding swimmers who struggle to do legal breaststroke kick, put flip flop sandals on their feet and have them kick.","For budding swimmers who struggle to <em>do</em> legal <em>breaststroke</em> kick, <em>put</em> flip flop sandals <em>on</em> their feet"
14,hybrid,7,18.523785,swimming,10.1177_1941738112442132.pdf,4337,"The flutter kick in freestyle swimming requires repetitive quadriceps contraction, which may result in patellofemoral ov","<em>The</em> flutter kick in <em>freestyle</em> swimming requires repetitive quadriceps contraction, which may result in"
14,hybrid,8,18.301962,swimming,applsci-15-01643.pdf,4389,"Freestyle (commonly known as 'crawl') and butterfly strokes pose the highest injury risks among swimming styles, primari",<em>Freestyle</em> (commonly known as 'crawl') <em>and</em> butterfly strokes pose <em>the</em> highest injury risks among swimming
14,hybrid,9,16.460623,swimming,ijspt-10-712.pdf,4653,"ming. 4,29 This means that during the recovery phase, the elbow is fully extended while the arm is out of the water. Dur","During <em>the</em> recovery phase, a bent elbow is favorable because it reduces <em>the</em> amount of <em>stress</em> <em>on</em> <em>the</em> rotator"
14,hybrid,10,16.135065,swimming,35 Tips from 35 Swim Coaches.pdf,6013,"Swimming is all about underwater dolphin kicks. Force yourself on fly, back, free to do a minimal number of kicks off ev","Force yourself <em>on</em> fly, <em>back</em>, free to <em>do</em> a minimal number of kicks off every wall <em>and</em> try to continually"
15,knn,1,0.8637532,swimming,s40798-016-0051-2.pdf,5521,Focused Strengthening Exercises Dryland training has been an important part of strengthening programs among swimmers at ,
15,knn,2,0.8635115,swimming,ijspt-10-712.pdf,4646,Forty to ninety-one percent of age group through masters' level swimmers report shoulder pain at some point during their,
15,knn,3,0.8524905,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5402,"90 percent of swimming performance originates from the upper extremity, and almost all of these injuries occur in the sh",
15,knn,4,0.8507178,swimming,Shoulder Exercises for Swimmers _ U.S. Masters Swimming.pdf,4486,"Many swimmers have missed some amount of time away from the water due to some type of shoulder injury, either minor or s",
15,knn,5,0.84881425,swimming,s40798-016-0051-2.pdf,5522,"Return to Swimming after Injury If the treatment program results in removing the swimmer from the water, then a careful ",
15,knn,6,0.8485292,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5400,"In addition it is very important to strengthen the shoulder area with rotator cuff exercises (Wanivenhaus et. al., 2012)",
15,knn,7,0.8466141,swimming,Return-to-Swimming-Protocol.pdf,4763,Functional training to include core and lower extremity strengthening PHASE FOUR: week 6 - return to swimming a Progress,
15,knn,8,0.8442693,swimming,ijspt-10-712.pdf,4648,"Swimming specific rehabilitation traditionally focuses on scapular stabilization, 20 core body strength, neuromuscular r",
15,knn,9,0.8433033,swimming,90282-sink-or-swim-clinical-objective-tests-and-measures-associated-with-shoulder-pain-in-swimmers-of-varied-age-levels-of-competition-a-systematic-revi.pdf,5181,"Shoulder pain in swimmers has consistently been noted to interfere with swimming training and competition. In 1993, Mc M",
15,knn,10,0.8419085,swimming,10.1177_1941738112442132.pdf,4346,"As soon as the athlete experiences increased pain, warm-up should be long and slow prior to training with intensity, dis",
15,hybrid,1,23.259396,swimming,Swimming Overuse Injuries - Physiopedia.pdf,5053,"Swimming is a great sport enjoyed by all age groups at all levels of ability. It is a unique sport,in that it combines u",<em>Swimmers</em> <em>are</em> unfortunately prone to <em>injuries</em>.
15,hybrid,2,21.602022,swimming,"BEAR Implant Comeback Story_ Kyle, Swimming _ Miach Orthopaedics.pdf",4552,"Kyle: At first, rehab was really hard, especially because I didn't expect it to be as difficult as it was. I didn't know",<em>for</em> me.
15,hybrid,3,21.385181,swimming,s40798-016-0051-2.pdf,5521,Focused Strengthening Exercises Dryland training has been an important part of strengthening programs among swimmers at ,Focused <em>Strengthening</em> <em>Exercises</em> Dryland training has been an important part of <em>strengthening</em> programs
15,hybrid,4,20.713327,swimming,10.1177_1941738112442132.pdf,4348,Musculoskeletal overuse injuries are a common source of pain in competitive swimmers. Correct stroke technique may help ,Musculoskeletal overuse <em>injuries</em> <em>are</em> a common source of pain in competitive <em>swimmers</em>.
15,hybrid,5,20.493652,swimming,Injuries_in_swimming_sports_prevention_and_treatme.pdf,5399,"Studies have shown that shoulder injuries are inevitable in elite performance, regardless of young or adult swimmers (Ka","Studies have shown that <em>shoulder</em> <em>injuries</em> <em>are</em> inevitable in elite performance, regardless of young <em>or</em>"
15,hybrid,6,20.3965,swimming,s40798-016-0051-2.pdf,5518,Knee Up to 75 % of breaststrokers report medial knee pain . Medial knee pain can occur from strain on the medial collate,"Medial knee pain can occur <em>from</em> strain on <em>the</em> medial collateral ligament, irritation of a medial plica"
15,hybrid,7,20.10507,swimming,s40798-016-0051-2.pdf,5514,"It should also be recognized that there may be an acute exacerbation of an underlying chronic condition. For example, a ","<em>For</em> example, a swimmer with <em>shoulder</em> tendinopathy ( ' <em>swimmers</em> <em>shoulder</em> ' ) may have an acute exacerbation"
15,hybrid,8,19.332468,swimming,Shoulder Exercises for Swimmers _ U.S. Masters Swimming.pdf,4486,"Many swimmers have missed some amount of time away from the water due to some type of shoulder injury, either minor or s",Many <em>swimmers</em> have missed some amount of time away <em>from</em> <em>the</em> water due to some type of <em>shoulder</em> injury
15,hybrid,9,19.288391,swimming,s40798-016-0051-2.pdf,5515,Swimmers often do weight lifting and other ' dryland training ' as part of their training program. Acute musculoskeletal,Acute muscle strain injury can occur with forceful weightlifting <em>or</em> other forms of resistance exercise
15,hybrid,10,18.840279,swimming,"Swimming Sports Recovery Story _ Vail, Aspen, Denver, CO.pdf",4543,"'I am so thankful to Dr. Cunningham and the whole Cunningham team for getting me back to the activities I love, and just","Cunningham and <em>the</em> whole Cunningham team <em>for</em> getting me <em>back</em> to <em>the</em> activities I love, and just getting"
16,knn,1,0.8817274,swimming,applsci-15-01643.pdf,4414,"The increased injury risk in female swimmers is influenced by multiple factors, including biomechanics, training load, a",
16,knn,2,0.86060685,swimming,applsci-15-01643.pdf,4413,"The primary finding of this review is the higher incidence of injuries in female swimmers compared to male swimmers, wit",
16,knn,3,0.8534656,swimming,applsci-15-01643.pdf,4386,"Abstract: Swimming is a widely practiced sport with significant physical demands, placing athletes at a considerable ris",
16,knn,4,0.8462181,swimming,nihms-1864697.pdf,4998,This study reveals elevated injury rates among adolescent female swimmers and divers compared to their male counterparts,
16,knn,5,0.83919513,swimming,cdc_225955_DS1.pdf,5293,"In summary, we found interesting injury information regarding a previously poorly understood group: collegiate swimmers.",
16,knn,6,0.8385417,swimming,10.1177_1941738112442132.pdf,4327,"Florian Wanivenhaus, MD, Alice J. S. Fox, MSc, Salma Chaudhury, MD Ph D, and Scott A. Rodeo, MD Context: Competitive swi",
16,knn,7,0.8379502,swimming,cdc_225955_DS1.pdf,5289,"Not surprisingly, practice was the most common activity that led to injury, accounting for nearly 60% of injuries. Appro",
16,knn,8,0.8335631,swimming,s40798-016-0051-2.pdf,5546,"Swimming continues to draw athletes of all ages and competition levels. Traditionally, long hours and frequent practice ",
16,knn,9,0.83004797,swimming,applsci-15-01643.pdf,4420,"This review underscores the high prevalence of injuries in swimmers, with the shoulder being the most frequently affecte",
16,knn,10,0.82852876,swimming,s40798-016-0051-2.pdf,5503,- /C15 Swimming training often consists of frequent weekly practice sessions with long hours. - /C15 Musculoskeletal ove,
16,hybrid,1,27.358486,swimming,35 Tips from 35 Swim Coaches.pdf,6014,I swam in the 60s and coached since 1971 and still going strong at 66. The one thing that I always try to do is learn wh,"The one thing <em>that</em> I always try <em>to</em> <em>do</em> is learn <em>what</em> the latest trends, coaching approaches <em>and</em> technological"
16,hybrid,2,25.177782,swimming,35 Tips from 35 Swim Coaches.pdf,6015,Have your age group swimmers wear socks when they are learning backstroke kick. they should try to kick their socks off ,Have your age group <em>swimmers</em> wear socks when <em>they</em> are learning backstroke kick. <em>they</em> should try <em>to</em> kick
16,hybrid,3,23.302307,swimming,35 Tips from 35 Swim Coaches.pdf,6017,Many years ago there were a lot of different rules. In backstroke you could stand on the gutter when you started. It was,It was easy <em>to</em> really launch yourself into the air <em>and</em> still <em>get</em> into streamline before you entered the
16,hybrid,4,21.672176,swimming,applsci-15-01643.pdf,4414,"The increased injury risk in female swimmers is influenced by multiple factors, including biomechanics, training load, a","The increased injury <em>risk</em> <em>in</em> <em>female</em> <em>swimmers</em> is influenced by multiple factors, including biomechanics"
16,hybrid,5,20.02469,swimming,35 Tips from 35 Swim Coaches.pdf,6016,I think it is most important to focus on good streamline and an upward emphasis of the kick with the toes just breaking ,Frequently you <em>can</em> see the emphasis <em>in</em> backstroke with novice <em>swimmers</em> emphasizing the downbeat on the
16,hybrid,6,19.158749,swimming,s40798-016-0051-2.pdf,5515,Swimmers often do weight lifting and other ' dryland training ' as part of their training program. Acute musculoskeletal,<em>Swimmers</em> <em>often</em> <em>do</em> weight lifting <em>and</em> other ' dryland <em>training</em> ' as part of their <em>training</em> program.
16,hybrid,7,18.70751,swimming,Shoulder Exercises for Swimmers _ U.S. Masters Swimming.pdf,4489,"Are you able to do five pull-ups with full extension without kicking to get over the bar? If you can't, then you can mak",Are you able <em>to</em> <em>do</em> five pull-ups with full extension without kicking <em>to</em> <em>get</em> over the bar?
16,hybrid,8,18.30265,swimming,11 Essential Types of Swim Training Gear.pdf,5349,Drag Sox are another training tool for swimmers that increases the resistance in the water and builds very swim-specific,Drag Sox are another <em>training</em> tool for <em>swimmers</em> <em>that</em> increases the resistance <em>in</em> the water <em>and</em> builds
16,hybrid,9,18.017519,swimming,cdc_225955_DS1.pdf,5270,"Results: From 2002-2007, 44 male and 50 female athletes competed for the University of Iowa swimming and diving team. Th","Results: From 2002-2007, 44 male <em>and</em> 50 <em>female</em> athletes competed for the University of Iowa swimming"
16,hybrid,10,18.000393,swimming,35 Tips from 35 Swim Coaches.pdf,6010,One of most complicated strokes to teach is breaststroke. With so many variations of the stroke its hard to figure out w,With so many variations of the stroke its hard <em>to</em> figure out <em>what</em> is the best way <em>to</em> teach it.
